ind,qf,qt,tm,ta,pt,pf
2527,-0.0017920018439286146,0.0018069837257403787,1.0,0.0,0.00497529468758818,-0.004974615836446909
253,0.3052689793461031,-0.34071811100251,1.0,0.0,0.5763893443007025,-0.5748132376552092
2530,-0.0012354906287354022,0.0012445433480393366,1.0,0.0,0.003687318486838203,-0.0036869799438262567
2531,-0.0005143244290928846,0.0005161798625526048,1.0,0.0,0.001216021853371217,-0.0012159914373675485
2534,-0.0014782082538146429,0.0014869938857446164,1.0,0.0,0.0035341559007624063,-0.0035337374616203248
2535,0.0009924993506473295,-0.011271518282461106,1.0,0.0,-0.00227427374907034,0.002276568950130169
2537,-0.0015451847888436417,0.0015504894764221489,1.0,0.0,0.0024246033907244333,-0.0024243478124862565
2539,-0.0006730644978883135,0.0006758594063887856,1.0,0.0,0.0017685544599412065,-0.0017684637180045346
254,0.00831485245116291,-0.022847883803128313,1.0,0.0,-0.22600976640073528,0.2271967650639044
2541,-0.0022432027524868204,0.0022697446106269147,1.0,0.0,0.006930038434758603,-0.006928543443493099
2542,-0.0016046573053599214,0.0016142882524709042,1.0,0.0,0.0036880385571349903,-0.003687610178164116
2545,-0.0034841612336923996,0.0035393805810052495,1.0,0.0,0.010157244730142727,-0.010155061698269028
2547,-0.00040721625473440253,0.000409505706260429,1.0,0.0,0.0015961147558619443,-0.001596093316169399
2548,-0.0008728129378569482,0.0008796571702741542,1.0,0.0,0.003928573203032124,-0.003928300022195307
255,0.010165797370559348,-0.012716269468048613,1.0,0.0,-0.14210608162155908,0.1421604391243706
2553,-0.0032769328671151117,0.0033006663935238227,1.0,0.0,0.007895802883751838,-0.007895355857307579
2554,-0.0019869832652346197,0.001998036275118933,1.0,0.0,0.0040052709109628555,-0.004004785415721078
2557,-0.0014740373702960242,0.0014896079834253932,1.0,0.0,0.005155335049377201,-0.005154619654810126
2558,-0.0004050580371171298,0.0004063968937276547,1.0,0.0,0.0012924515469849374,-0.0012924355663966145
256,-0.021454551200978722,0.018637662044738715,1.0,0.0,0.2105310554868701,-0.21036779397113828
2561,-0.0004600716357926497,0.00046285025137201815,1.0,0.0,0.0015535911646040667,-0.00155346027170563
2563,0.0001545267687994381,-0.00015399895624246322,1.0,0.0,4.902542980460573e-5,-4.902409585833961e-5
2565,-0.0014106837486962502,0.00142042684782973,1.0,0.0,0.003804531066891531,-0.003804107333819438
2566,-0.0005311040536840387,0.000537469366883067,1.0,0.0,0.0031205583010076045,-0.0031202637641557507
2568,-0.002150009783399559,0.0021732097225293364,1.0,0.0,0.006272168906361041,-0.006271041774180568
257,-0.11540032646642626,0.11187808577973436,1.0,0.0,0.00017101909310257652,-1.4532365504585308e-5
2570,0.00010394809347438046,-0.00010307056924418362,1.0,0.0,0.0005351426972623823,-0.0005351306190291855
2571,-0.0012840148739583332,0.0012971568639558837,1.0,0.0,0.005266126959789996,-0.005265742048606743
2574,-0.0012347775486413293,0.0012415610715782077,1.0,0.0,0.0028832199100493395,-0.0028829527600858435
2575,-0.0005142418765959395,0.0005172596005100717,1.0,0.0,0.0015063313173102296,-0.001506236366436919
2576,-0.0014633794278274704,0.0014675752519218023,1.0,0.0,0.002441663329349945,-0.0024414571603983723
2579,-0.002363687033466488,0.0023804057663629145,1.0,0.0,0.005332787738816267,-0.005332433618870367
258,-0.06903662619833872,0.062095321791267574,1.0,0.0,-0.05589767747648828,0.055968465936630844
2581,0.029816413083637375,-0.029762180008614494,1.0,0.0,0.006436375439625005,-0.006436375438675923
2583,-0.019777656435485125,0.019943002999958645,1.0,0.0,0.014385813766758133,-0.01436629709206386
2584,4.92667767144893e-7,0.0,1.0,0.0,0.0,1.2212453328789782e-15
2585,4.927658289698298e-7,-9.805649586645716e-11,1.0,0.0,0.0,1.94942337448277e-31
2586,4.927656701596054e-7,-9.790123835565403e-11,1.0,0.0,0.0,5.2781211273930946e-23
2587,4.930725189219162e-7,0.0,1.0,0.0,0.0,9.992007192676263e-16
2588,-0.02148333685870014,0.021617688903486046,1.0,0.0,0.012632965894832622,-0.012615634937780874
2589,4.931354827177307e-7,-6.295580220859072e-11,1.0,0.0,0.0,1.5881867821037413e-22
259,0.06877470743569855,-0.09992802439010799,1.0,0.0,0.07700510172547462,-0.07581653161654699
2590,4.931367578294739e-7,-6.423446666543939e-11,1.0,0.0,0.0,5.293955939446357e-23
2591,0.10106122090558702,-0.0999999048852208,1.0,0.0,0.02944139900515703,-0.029282357314925758
2592,4.936263632552838e-7,-1.3307149089699608e-9,1.0,0.0,-1.5902903351628297e-9,1.590290336428019e-9
2593,-0.07063894960867491,0.07107513863300528,1.0,0.0,-0.054535792605907914,0.054539545325419825
2597,-0.01999598060311994,0.052478181883388236,1.0,0.0,-0.4286816372679517,0.4292769864013625
2598,0.0,5.062163612778945e-7,1.0,0.0,6.66133820549202e-16,0.0
2599,0.02919428288364116,-0.019516034386851882,0.9993659423397082,0.0,0.286357044708773,-0.28548295394089884
260,-0.009549849013284858,-0.004848886951818898,1.0,0.0,-0.2133410920625522,0.21510976265034848
2600,5.036751210012008e-7,3.300170655878326e-10,1.0,0.0,0.0,1.2212453268527573e-15
2601,5.036561307639676e-7,3.490086350885012e-10,1.0,0.0,0.0,1.1657341792992304e-15
2602,0.19956825052111202,-0.16809732429282828,1.0,0.0,-0.27654187284835363,0.2778449645051239
2604,-0.0020295411094845605,0.002156926892685738,1.0,0.0,-0.0225452671276608,0.022549318764476967
2606,1.0118996347631288e-6,0.0,1.0,0.0,0.0,7.216449679740864e-15
2608,0.0016401817485744764,-0.0016183641997029748,1.0,0.0,-0.005855599978054028,0.005856868992151803
2609,0.010222861492363334,-0.009027888417175002,1.0,0.0,-0.028179760334222363,0.028278522911988027
261,-0.03649847496964705,0.015270192644721457,1.0,0.0,-0.024488403036705332,0.02452999524598732
2610,-0.0007474426384371694,0.0007497343005485624,1.0,0.0,-0.001004555456915809,0.0010046808175088943
2611,0.02053161183966812,0.011424072579098977,1.0,0.0,0.37868290482656153,-0.3776494261809205
2612,0.06009811274012523,-0.05412829353129513,1.0,0.0,-0.14646184989122923,0.1466379663816806
2615,0.04513165704654334,-0.04161130205583525,1.0,0.0,-0.12581207980212727,0.12604574785691666
2616,0.06542650622612504,-0.048561915985532035,1.0,0.0,-0.3227048410996738,0.32339409961199966
2618,0.023591910496652647,-0.022738349541984417,1.0,0.0,-0.048866151463671986,0.04889424580429067
262,-0.048572472786342205,0.04467997008773831,1.0,0.0,-0.04892259785237383,0.04893287264261161
2620,0.025527772943138214,-0.022056900193087616,1.0,0.0,-0.1169119754354269,0.11701149159159671
2622,0.13628895470817495,-0.11248865545462045,1.0,0.0,-0.3476751544072033,0.3484803543787044
2626,-0.0013091045238986776,0.0013109209256796618,1.0,0.0,-0.0009837224193716863,0.0009837618010863536
2628,0.17548442477524545,-0.13337523901036216,1.0,0.0,-0.36432419696560536,0.3654247958943899
2629,0.055817642984828005,-0.0470632814032789,1.0,0.0,-0.1962576091389846,0.1968454629082651
263,-0.008190522213519996,-0.017249016804604538,1.0,0.0,0.18632221881692784,-0.18624733172334895
2631,0.01502007612594514,-0.012638959583774822,1.0,0.0,-0.0910308964174441,0.09108349729137838
2633,0.016997636581309507,-0.016379964861930676,1.0,0.0,-0.06706231802404967,0.06709042272662127
2636,-0.029905570919618044,0.02964304404159199,1.0,0.0,-0.05265736142382156,0.052677459392029974
2637,-0.02836427837921468,0.029019294311715918,1.0,0.0,-0.05187526692097953,0.05189486927000907
2638,0.005141041427128702,0.024468314646467083,1.0,0.0,0.3869054391516536,-0.38566039891446297
2639,0.011938947590542507,-0.011106679103045075,1.0,0.0,-0.038527766727271345,0.03856220594781087
264,0.3586679722669134,-0.49492955991059207,1.0,0.0,1.7735884413488707,-1.7728098016075997
2640,-0.0015580826367912705,0.0015636605774199254,1.0,0.0,-0.0009681744171756227,0.0009685835107236918
2642,0.09826794560355877,-0.08897246728663918,1.0,0.0,-0.1387025138307969,0.13906081432518397
2643,0.009232446742654969,-0.006237141222869612,1.0,0.0,-0.06888786039938784,0.06902270209085119
2644,-0.0020729779333468787,0.0035167257242386166,1.0,0.0,-0.04688522889041436,0.046929033350452315
2646,0.1164064711367888,-0.10477233245855021,1.0,0.0,-0.3215923953552685,0.3218634693079166
2648,0.1401641839115823,-0.11882738243601153,1.0,0.0,-0.3762903819559651,0.37665996793678636
2651,0.0637345382723684,-0.060712923504045085,1.0,0.0,-0.1614594060341921,0.16145940606403894
2652,0.0667734597976171,-0.06376613954954208,1.0,0.0,-0.16417213584601184,0.16417213587712656
2653,0.06526647865277335,-0.06218753376387784,1.0,0.0,-0.16240728757221096,0.16240728760255765
2655,0.006218915587902236,-0.0017678944519611598,1.0,0.0,-0.15092634467579313,0.15110116517054067
2656,-0.001427361389301073,0.0019895891694371023,1.0,0.0,-0.02866096565628407,0.028678498579406627
2657,0.00035152912255781703,0.00030127535938828426,1.0,0.0,-0.0314757036550214,0.03149776598093467
2658,0.0015421307685804266,-0.0014605627414019063,1.0,0.0,-0.012102219135875544,0.012105126925919928
2659,0.0014662182085463478,-0.0013911580995530583,1.0,0.0,-0.011998287073129216,0.012001204577458227
266,0.07466268518610705,-0.07702731452021307,1.0,0.0,-0.09134883445772828,0.09138503930168629
2661,0.012412124145957458,-0.012064021038852416,1.0,0.0,-0.04079388517396603,0.0408087889115181
2662,-0.004595677824544209,0.005095555731602079,1.0,0.0,-0.026525372379792737,0.026540824841814283
2663,0.0034803280534818626,-0.002637678749179928,1.0,0.0,-0.03601558515833394,0.036044198484547436
2665,0.012724419689383346,-0.012234713186606959,1.0,0.0,-0.04314829870920631,0.04316999935482445
2667,0.046724593712693545,-0.033814519387976076,1.0,0.0,-0.1112636723308194,0.11183224451213042
2668,0.012523899601932086,-0.0118636339276904,1.0,0.0,-0.03380201147040216,0.03383850301761217
267,-0.07067501112060125,0.06279438530222249,1.0,0.0,0.2976816438765066,-0.2971175897161041
2670,0.006206287971981755,-0.0036360313637402316,1.0,0.0,-0.06293674470805931,0.06304884005790208
2671,0.030499474962436105,-0.02674767331492942,1.0,0.0,-0.10497442186596301,0.10507349765882806
2673,-0.006827801070675072,0.028401987456888177,1.0,0.0,0.3376590845131972,-0.33765908439956277
2674,-0.009786304860213499,0.03339486868434367,1.0,0.0,0.36765341863368256,-0.3676534184989228
2677,0.0635313710018919,-0.050661726455388634,1.0,0.0,-0.27028558592236857,0.2705159236489159
2679,0.023719981462258736,-0.02266874549985624,1.0,0.0,-0.05892472261286122,0.05896692681615108
268,0.0593788314125563,-0.06918414276224505,1.0,0.0,-0.15345196918014575,0.15360923841460244
2681,0.058373753609996866,-0.04172383961600115,1.0,0.0,-0.2510839890272682,0.25136363981622023
2682,0.026516351398198034,-0.026053786494285282,1.0,0.0,-0.01682825185906124,0.016849109362700575
2684,0.02466586781788313,-0.02247194619269378,1.0,0.0,-0.08916251148292305,0.08919072942724945
2686,0.0021487877610626557,0.00047781512945902475,1.0,0.0,-0.10195094710782185,0.1020235703711342
2687,0.04318572446819858,-0.02919428288364116,1.0,0.0,0.28548295394089884,-0.2854829538585571
2688,1.012432949041286e-6,-5.062163612778945e-7,1.0,0.0,-6.66133820549202e-16,4.093947410491598e-15
2689,0.04095990377627398,-0.032551144144949105,1.0,0.0,-0.17937266676818872,0.17952230533159108
269,0.004320736615225028,-0.013654203753077989,1.0,0.0,-0.04620407926124281,0.04623874725352797
2691,-0.0015633207382628011,0.002922095097573605,1.0,0.0,-0.05420467567477561,0.05428920478480264
2693,0.004654146028493244,-0.0031607337532407577,1.0,0.0,-0.0628796969955299,0.06291195273443688
2694,0.00495413428834358,-0.003465322986619525,1.0,0.0,-0.062042075860138955,0.06207416457381535
2695,-0.0031394629784330065,-0.0016086189544639864,1.0,0.0,0.002641045480399065,-0.0026407489239179487
2697,2.015976692420294e-6,-1.007966062791706e-6,1.0,0.0,-2.386979506151988e-15,8.548717289440989e-15
2698,0.15458648650564258,-0.13455179143837417,1.0,0.0,0.4143993150040523,-0.41406838014205916
2699,0.15290155015596354,-0.13471804692547382,1.0,0.0,0.396970704474708,-0.39658535741619244
270,-0.18060026390362155,0.19818918866412205,1.0,0.0,-0.9898317147748474,0.9952685966646618
2700,0.10578241833508015,-0.08429377151435284,1.0,0.0,0.3265413924470297,-0.3259198675165857
2702,0.2487130914790091,-0.23105859565025333,1.0,0.0,-0.5365532730330237,0.5368024380814971
2703,0.08496352431078122,-0.012763247229944688,1.0,0.0,0.5956092814024478,-0.594096958913175
2704,0.006379418158243746,0.07507400678077675,1.0,0.0,-1.0578389378688597,1.0655059605564379
2705,0.058421989019736095,-0.015282538007148431,1.0,0.0,0.3614446166806907,-0.3593836321154006
2707,0.17397920845372308,-0.1598280280412637,1.0,0.0,-0.5686914065555924,0.5690330275042518
2708,0.018392010975205667,-0.018145839240728528,1.0,0.0,-0.05252257799246365,0.052528759516319405
2709,5.011727684874305e-7,-1.235053276925045e-9,1.0,0.0,-9.952790076915848e-9,9.952790382792487e-9
271,0.013172550195043658,0.003479826198440986,1.0,0.0,1.2198426131375826,-1.2155810668002724
2711,5.003311184053711e-7,-3.310788054277418e-10,0.9974738587400883,0.0,-9.951993385699342e-9,9.951993746607207e-9
2714,0.06026123160706468,-0.03621254172179445,1.0,0.0,-0.751655134205091,0.7519750575361505
2716,0.04371061819389436,-0.02886822091823666,1.0,0.0,-0.4312491804817489,0.431453757787617
2717,0.042621686332172705,-0.03085611903341311,1.0,0.0,0.1712072933477274,-0.17057759141455195
2718,0.04253234614802419,-0.02927410615574401,1.0,0.0,0.17914402731621087,-0.17848789759034475
2719,0.0611136449486754,-0.0549363310480076,1.0,0.0,0.16386668867716925,-0.16352903043332107
272,0.36185462936261265,-0.3986700109735945,1.0,0.0,0.7243675007408802,-0.7238953900008963
2720,0.04492030338672431,-0.03284442025226816,1.0,0.0,0.1792045279066415,-0.17854498087394263
2721,0.044324460914561506,-0.031248844614685,1.0,0.0,0.18321380039092522,-0.18254165499268932
2722,-0.03947638251740484,0.05736667297955186,1.0,0.0,-0.26922449396179915,0.27017093556157473
2723,0.08263257502458796,-0.07546446067566821,1.0,0.0,0.27187883152268294,-0.2717466015438844
2724,0.0804776054626975,-0.07421195928713913,1.0,0.0,0.2504778533519702,-0.2503548857622834
2725,0.085560675233784,-0.07818113923405788,1.0,0.0,0.285426575386008,-0.2852880424760093
2727,0.19792787500801212,-0.17119921564981327,1.0,0.0,-1.1107112706117408,1.1110695369097956
273,0.25054831604741007,-0.29093718925812173,1.0,0.0,0.7597130439355871,-0.7590100238790517
2730,0.1440935341031029,-0.14088212931462513,1.0,0.0,-0.24761875057551255,0.24766204872035275
2732,-0.01992911753735369,0.08794172666236666,1.0,0.0,-0.6639221018619729,0.6663581664446995
2733,0.036072460086128785,-0.03564821114778784,1.0,0.0,-0.06188450614478531,0.06189172336172118
2734,0.10882152749585067,-0.10801125652840425,1.0,0.0,0.08513210897498158,-0.08512098263752255
2736,0.017016876105024947,-0.016827523375921843,1.0,0.0,0.016825549525887905,-0.016813262311131408
2737,0.01714817271102956,-0.01696042021692444,1.0,0.0,0.01666645674064507,-0.016654535847074915
2738,0.017172100684836912,-0.01697969989120339,1.0,0.0,0.01711891545158992,-0.01710637873194181
2739,-0.001153584988476942,0.0012892378268140852,1.0,0.0,-0.01108959117930075,0.011101055405114673
274,-0.1407823342915103,0.22360267978002266,1.0,0.0,-1.1766759432906058,1.2004120177457462
2741,-0.051853157529755445,0.060712923504045085,1.0,0.0,0.1614594060341921,-0.16108285324555816
2743,-0.054639054242809834,0.06376613954954208,1.0,0.0,0.16417213584601184,-0.16391297683096584
2745,-0.05328392518263073,0.06218753376387784,1.0,0.0,0.16240728757221096,-0.16210130525844646
2747,5.42921113282159,-4.7049581122612585,0.9135911491758488,0.0,8.671397149442297,-8.670101771282216
2748,-4.499765383057758,4.7049581122612585,0.946174754304347,0.0,-8.671397149442297,8.678396157019765
2750,2.8821840911613483,-2.6400989748017394,0.9992536188427117,0.0,-4.050722047040824,4.0513880378471505
2751,-1.1232611001476254,1.1375776042483605,1.000605380364399,0.0,4.048788890191258,-4.047592303698223
2752,-1.403101093581173,1.502521370553379,1.0544887419332598,0.0,0.0019331568495662638,0.0
2753,-5.6630810455362885,6.043884461830421,1.0743391067152839,0.0,-3.914023484977039,3.916156542912432
2754,6.223418955638939,-6.043884461830421,0.9788123852144381,0.0,3.914023484977039,-3.9111542498435323
2756,3.3924886766880973,-3.1700574882476924,0.987939585555969,0.0,-3.7072154479311115,3.707383955931504
2757,-1.721048439708341,1.7490978314691237,1.0227192737367563,0.0,3.705729277097374,-3.7044847226401023
2758,-1.3221506652875794,1.4209596567785687,1.0706139202392624,0.0,0.0014861708337368712,0.0
2759,-0.3481763050321421,0.4519510767085696,1.0221353871265375,0.0,-3.5389721924810402,3.5392735300582703
276,-0.01733432106636241,-0.22084651286146526,1.0,0.0,0.16881625828947608,-0.16870068635642474
2760,0.4905529481274658,-0.4519510767085696,1.019279841530971,0.0,3.5389721924810402,-3.538258318170462
2762,1.3304282024528415,-1.2457887560942935,0.983241646756253,0.0,2.6731399917350678,-2.6726427101118326
2763,-1.2330480579872185,1.2457887560942935,1.0046749488218238,0.0,-2.6731399917350678,2.6733346917337046
2765,1.0474736274619656,-0.97739697396167,0.987008537886632,0.0,2.86157486383795,-2.8612063481051684
2766,-0.9522880783395479,0.97739697396167,1.0046415477992565,0.0,-2.86157486383795,2.861922312723506
2768,0.11369687240471621,-0.11369632425164802,1.0,0.0,0.03478669375243374,-0.03478659031742036
2769,-0.11305881424234589,0.11369632425164802,1.0,0.0,-0.03478669375243374,0.03483178098183692
277,0.07261119143936687,-0.36379372926806,1.0,0.0,0.6052001151131959,-0.6037152181940375
2771,0.10725665694754408,-0.10725610877828402,1.0,0.0,0.032773142049614575,-0.032761706262194594
2772,-0.10665481507028465,0.10725610877828402,1.0,0.0,-0.032773142049614575,0.03280461022805493
2774,0.9072649531625943,-0.8859694374281614,1.0,0.0,1.6584681943701762,-1.657974371179769
2775,-0.40025328515551983,0.4368127931496473,1.0,0.0,-0.8875502832118081,0.8882442522888269
2776,-0.4214662014850559,0.4491566442785141,1.0,0.0,-0.7709179111583683,0.771563834845972
2777,0.8905772312648927,-0.8614559289502525,1.0,0.0,1.767494604296314,-1.7671357092065298
2778,-0.40367106935112385,0.43958101179070086,1.0,0.0,-0.9185626505589904,0.9193540435969257
2779,-0.3905583035190361,0.4218749171595516,1.0,0.0,-0.8489319537373236,0.8496729833141162
278,0.04828179432078221,-0.2950016157962519,1.0,0.0,0.5779850888796259,-0.5769313491356669
2780,0.8679835275206649,-0.8413170628234984,1.0,0.0,1.7249222592776865,-1.7245084639464752
2781,-0.381242757403355,0.41286729944004924,1.0,0.0,-0.8364939618319612,0.8371907222993656
2782,-0.3934648157411799,0.4284497633834492,1.0,0.0,-0.8884282974457254,0.889162471682979
2783,-12.383033831120132,14.789062081646124,1.1000000061691608,0.0,-4.902460335026233,4.902460335026233
2784,14.839850020737076,-14.789062081646124,0.9498921916218003,0.0,4.902460335026233,-4.902460335026233
2786,17.297125744335702,-14.814944566121941,0.8999999942244362,0.0,-5.353998676878672,5.353998676878672
2787,-14.307563969047285,14.814944566121941,1.0809831495534918,0.0,5.353998676878672,-5.353998676878672
2789,0.18306496660071617,-0.18160166737556388,1.0,0.0,0.38214199604747273,-0.38204794522325014
279,-0.06051779752997783,0.05643843837601432,1.0,0.0,0.21346000808572763,-0.21329525263385898
2791,-0.16719708048954582,0.18160166737556388,1.0,0.0,-0.38214199604747273,0.3826211377318986
2792,0.16775057676633107,-0.1669515148314897,1.0,0.0,0.36649621296129486,-0.36640648646409407
2793,-0.15241094319535492,0.1669515148314897,1.0,0.0,-0.36649621296129486,0.3669474136044055
2795,0.11217556018447715,-0.11107913942986403,1.0,0.0,0.2720285052359346,-0.2720164697727535
2797,-0.10091703525391055,0.11107913942986403,1.0,0.0,-0.2720285052359346,0.27240780006797816
2798,0.2008710385957604,-0.19707138433123267,1.0,0.0,0.555196460127172,-0.5551887141320292
2799,-0.08964730082628822,0.10073864448327918,1.0,0.0,-0.28514412947045614,0.2855376169264537
28,0.7858864380916968,-0.9405112796596413,1.0,0.0,-4.459811887449208,4.463366152396204
280,0.09850715119640883,-0.08104688725452257,1.0,0.0,0.29600264286796774,-0.2948227760249228
2800,-0.08609277222474182,0.0963327398479535,1.0,0.0,-0.27005233065671586,0.27042571608554816
2801,0.005462744718340165,-0.005390168319799743,1.0,0.0,-0.05919957463109401,0.059219546003710814
2802,0.0023162633103662655,-0.0022759242936965535,1.0,0.0,0.014627622445053058,-0.01462640368498362
2803,-0.006926467609747894,0.0076660926134962965,1.0,0.0,0.04457195218604095,-0.04454872918445976
2804,0.005014043114669149,-0.0048986365220552225,1.0,0.0,-0.05635817528444097,0.05637568526757901
2805,0.00288793660701575,-0.0028638856062687306,1.0,0.0,0.012176383554745476,-0.012175616028352215
2806,-0.007065303140771361,0.007762522128323953,1.0,0.0,0.04418179172969549,-0.04415743085991321
2807,-0.02174008852809286,0.022483107130450514,1.0,0.0,-0.061824021070692736,0.061828577734029555
2808,0.02255930960213865,-0.022483107130450514,1.0,0.0,0.061824021070692736,-0.06180935758027104
281,-0.003171771650481209,-7.756381002053174e-5,1.0,0.0,0.19063239968098147,-0.1904772785270984
2810,-0.02196638716758216,0.022652931212226727,1.0,0.0,-0.062288687962231075,0.06229563655788936
2811,0.022792032763085807,-0.022652931212226727,1.0,0.0,0.062288687962231075,-0.062275533485581513
2813,0.015090934608740909,-0.012828255647905578,1.0,0.0,-0.11541346912984139,0.11544855783667649
2814,-0.012574272527141854,0.012828255647905578,1.0,0.0,0.11541346912984139,-0.11538828519714486
2816,0.013145844065407477,-0.011366234176540731,1.0,0.0,-0.10264158103440432,0.10265481464111358
2817,-0.010908921231610354,0.011366234176540731,1.0,0.0,0.10264158103440432,-0.1025953937855811
2819,0.03886881191027632,-0.036038814285892534,1.0,0.0,-0.15288734555772873,0.1529292328328682
282,-0.014907048436735593,0.00831834957474867,1.0,0.0,0.039152362342714866,-0.03913962427820246
2820,-0.03584921179807008,0.036038814285892534,1.0,0.0,0.15288734555772873,-0.1528586229489786
2822,0.03716153900420348,-0.034511812679205126,1.0,0.0,-0.146295989189933,0.14633924062621229
2823,-0.03427220368832321,0.034511812679205126,1.0,0.0,0.146295989189933,-0.14627107686953436
2825,0.04704653284846819,-0.03692166281920341,1.0,0.0,0.22597403232806548,-0.22597403232806548
2827,-0.03671097721415915,0.03692166281920341,1.0,0.0,-0.22597403232806548,0.22597403232806548
2829,-0.08053787550215162,0.08104688725452257,1.0,0.0,-0.29600264286796774,0.29600264286796774
283,-0.07367291672861195,0.04784531234077097,1.0,0.0,-0.02319523494599128,0.02349076188077143
2831,0.02485633860033546,-0.02449401660634662,1.0,0.0,-0.033688706197377176,0.03369759478694555
2832,-0.024266437867009657,0.02449401660634662,1.0,0.0,0.033688706197377176,-0.03367180920492359
2836,-0.02652314508138325,0.02972206238313834,1.0,0.0,1.0243927293957302,-1.024147400907927
2837,0.0588668374871128,-0.02972206238313834,1.0,0.0,-1.0243927293957302,1.0244691862700883
2839,-0.025891838691298956,0.029166275801851473,1.0,0.0,0.9868801578999521,-0.98665892349984
284,0.3344476156226342,-0.3847535457006005,1.0,0.0,0.9448817519921068,-0.9441028564244216
2840,0.05705200651147992,-0.029166275801851473,1.0,0.0,-0.9868801578999521,0.9869582159239105
2842,-0.025463511089745313,0.027811338311770142,1.0,0.0,0.9848775977292903,-0.984622151967252
2843,0.05655893152944929,-0.027811338311770142,1.0,0.0,-0.9848775977292903,0.984932654208852
2845,-0.07360312225390746,0.0804064757164841,1.0,0.0,-0.11284862259848122,0.11299552535864747
2846,0.11038048596741258,-0.11017839728007495,1.0,0.0,0.08105853880591332,-0.08098200381348362
2847,-0.029233900678170176,0.02977192156359085,1.0,0.0,0.03179008379256788,-0.0317739750925034
2848,-0.0894853638381675,0.09745288863293537,1.0,0.0,-0.13914531656260562,0.13935995752806224
2849,0.12338117280009157,-0.12277463179620698,1.0,0.0,0.09898750825745876,-0.09888818188220526
285,-0.08986535521867083,0.036210669761374374,1.0,0.0,0.2652678553472517,-0.2652077945679187
2850,-0.02472923338343722,0.025321743163271623,1.0,0.0,0.04015780830514685,-0.040138434281568824
2851,-0.08238596620132649,0.08937965198410402,1.0,0.0,-0.12154981079877128,0.12182686302076176
2852,0.10892911478498551,-0.10833709177120812,1.0,0.0,0.08990601266067597,-0.08973360374230592
2853,-0.018472056346138917,0.018957439787104097,1.0,0.0,0.031643798138095314,-0.031627095534089676
2854,0.06589730682920268,-0.05930465909973573,1.0,0.0,-0.2935265679503438,0.2936516821784268
2855,-0.03720292081214684,0.03762980939841455,1.0,0.0,0.2678434428845532,-0.2677876024451316
2856,-0.021587532165225243,0.021674849701321174,1.0,0.0,0.02568312506579064,-0.025681225187436374
286,0.4080990530256053,-0.4477785729039907,1.0,0.0,0.8353127162914984,-0.8344325385533202
2860,0.22020030287129366,-0.2112519084497304,1.0,0.0,0.7880752449102028,-0.7878209185265559
2862,-0.17171823307126227,0.2112519084497304,1.0,0.0,-0.7880752449102028,0.7888586513059006
2863,0.13624046515058305,-0.13542518674633092,1.0,0.0,0.45821807049013213,-0.4581693390371532
2865,-0.11485071426673556,0.13542518674633092,1.0,0.0,-0.45821807049013213,0.45877507582006
2869,0.12403718849100966,-0.12252478325312759,1.0,0.0,0.43173539093105473,-0.431722775583135
287,0.24062690233926878,-0.23290109074784748,1.0,0.0,-1.8531743600105992,1.8554144470038054
2871,-0.10380907302274542,0.12252478325312759,1.0,0.0,-0.43173539093105473,0.4322912876114909
2872,0.13467433849217508,-0.1334615388770675,1.0,0.0,0.4246766931673159,-0.42464710221248675
2874,-0.11628856840805826,0.1334615388770675,1.0,0.0,-0.4246766931673159,0.42521387352203316
2878,0.0841323183301804,-0.07958735945405125,1.0,0.0,-0.11687313065516101,0.11695318943916198
2879,-0.050954481941433066,0.05101070813128404,1.0,0.0,0.035448020236189544,-0.03543947319455996
2880,-0.027132881890143935,0.028576651322767214,1.0,0.0,0.08142511041897146,-0.081376617346457
2881,0.08260599370916269,-0.07810308885134197,1.0,0.0,-0.11254233681068418,0.1126134374989982
2882,-0.05478886070003737,0.05479934687281967,1.0,0.0,0.04062632888463965,-0.0406158870746782
2883,-0.022085012664273134,0.0233037419785223,1.0,0.0,0.07191600792604452,-0.07187702535428618
2884,0.23390970297867927,-0.23290445698293616,1.0,0.0,0.012354348806451292,-0.012348316591086171
2885,-0.230935615776414,0.23109205917929196,1.0,0.0,-0.014511388755013201,0.014522922592060976
2886,-0.0018120896057174046,0.0018123978036441708,1.0,0.0,0.002157039948561909,-0.002157029547111737
2887,0.23432194120206226,-0.2332439138536921,1.0,0.0,0.01179367027974365,-0.011784249181038237
2888,-0.23170818184205885,0.23179499209751547,1.0,0.0,-0.022965071174013207,0.02297355590922616
2889,-0.0014437310247397096,0.0014489217561765863,1.0,0.0,0.011171400894269557,-0.01117124013916255
289,0.16322362714606714,-0.21872092976072244,1.0,0.0,-0.05603062056516229,0.056086064028287475
2890,0.038288713311397,-0.0335457335474785,1.0,0.0,-0.13410800552962135,0.13412566957329328
2891,-0.007626902562116796,0.012065507919830005,1.0,0.0,0.06265039456428802,-0.06253629679095829
2892,-0.015802533197139403,0.021480225627648498,1.0,0.0,0.07145761096533335,-0.07130898195420687
2893,0.038726663345342034,-0.034255142484415246,1.0,0.0,-0.13684793581402885,0.13690052409485715
2894,-0.0083042009852309,0.013267557862484155,1.0,0.0,0.067510999121161,-0.0673959867417671
2895,-0.015290617178474195,0.02098758462193109,1.0,0.0,0.06933693669286783,-0.06921008994995265
