hour,disturbance_gen,disturbance_size,δ_stab,overspeed,underspeed,end_time,out_of_step,out_of_step_time,nadir,nadir_time
65,pv_N5_1,1947.0,false,false,false,10.6583333333,false,0.0,0.0,0.0
65,pv_N6_1,807.0,true,false,false,20.0,false,0.0,49.39328271968085,7.2016666667
65,pv_Q8_1,752.0,true,false,false,20.0,false,0.0,49.54835335422387,8.5816666667
65,pv_Q9_1,696.0,true,false,false,20.0,false,0.0,48.68220577430619,14.035
65,pv_V2_1,736.0,true,false,false,20.0,false,0.0,49.285790094388446,1.8083333333
65,pv_V6_1,896.0,true,false,false,20.0,false,0.0,49.22614486265752,1.9216666667
65,wtg_N3_1,1237.0,true,false,false,20.0,false,0.0,49.16378807453558,2.0716666667
65,wtg_Q8_1,881.0,true,false,false,20.0,false,0.0,49.46351553152418,7.2516666667
65,wtg_V4_1,666.0,true,false,false,20.0,false,0.0,49.25906814805592,1.6416666667
66,pv_N3_1,2926.0,true,false,false,20.0,false,0.0,49.183937179015054,7.8016666667
66,pv_N5_1,1944.0,true,false,false,20.0,false,0.0,49.04979623786419,2.0816666667
66,pv_N6_1,657.0,true,false,false,20.0,false,0.0,49.72819259263274,1.7216666667
66,pv_Q8_1,994.0,true,false,false,20.0,false,0.0,49.711884152672745,9.6916666667
66,pv_V2_1,613.0,true,false,false,20.0,false,0.0,49.575168116634146,1.3316666667
66,pv_V3_1,1082.0,true,false,false,20.0,false,0.0,49.436460296839144,1.4116666667
66,pv_V6_1,768.0,true,false,false,20.0,false,0.0,49.55364955789293,1.3816666667
66,wtg_N3_1,1237.0,true,false,false,20.0,false,0.0,49.57309023380822,1.4716666667
66,wtg_Q8_1,565.0,true,false,false,20.0,false,0.0,49.817249459617656,7.3316666667
66,wtg_V4_1,864.0,true,false,false,20.0,false,0.0,49.45879961258834,1.1716666667
67,pv_N3_1,4943.0,false,false,false,4.995,false,0.0,0.0,0.0
67,pv_N5_1,1205.0,true,false,false,20.0,false,0.0,49.24374783951442,1.7616666667
67,pv_N6_1,716.0,true,false,false,20.0,false,0.0,49.63801142569121,1.6016666667
67,pv_Q7_1,1021.0,true,false,false,20.0,false,0.0,49.675191250654905,8.4216666667
67,pv_Q9_1,921.0,true,false,false,20.0,true,10.605,48.699281998250434,12.17
67,pv_V2_1,549.0,true,false,false,20.0,false,0.0,49.59851396694311,1.2616666667
67,pv_V3_1,1004.0,true,false,false,20.0,false,0.0,49.470454409830126,1.3316666667
67,pv_V6_1,692.0,true,false,false,20.0,false,0.0,49.58417284422295,1.3016666667
67,wtg_N3_1,2017.0,true,false,false,20.0,false,0.0,49.24963116535856,1.3016666667
67,wtg_V4_1,904.0,true,false,false,20.0,false,0.0,49.445096251279445,1.0916666667
68,gen_1149,457.0,true,false,false,20.0,false,0.0,49.84861587002821,1.3916666667
68,pv_N3_1,4801.0,true,false,false,20.0,false,0.0,48.96825234882441,12.2016666667
68,pv_N5_1,1405.0,true,false,false,20.0,false,0.0,49.41162969091323,1.2816666667
68,pv_N6_1,685.0,true,false,false,20.0,false,0.0,49.72519326753391,1.1416666667
68,pv_Q7_1,572.0,true,false,false,20.0,false,0.0,49.85038008191346,8.0016666667
68,pv_Q8_1,1378.0,true,false,false,20.0,false,0.0,49.67583729860797,8.2516666667
68,pv_Q9_1,719.0,true,false,false,20.0,false,0.0,49.62724681832351,1.3766666667
68,wtg_N3_1,1882.0,true,false,false,20.0,false,0.0,49.31756996590534,1.3416666667
68,wtg_V3_1,1310.0,true,false,false,20.0,false,0.0,49.56553415278777,1.1216666667
68,wtg_V4_1,864.0,true,false,false,20.0,false,0.0,49.681630571705085,1.1516666667
69,pv_N3_1,2856.0,false,false,false,2.4183333333,false,0.0,0.0,0.0
69,pv_N5_1,1319.0,true,false,false,20.0,false,0.0,49.40716456112052,1.5116666667
69,pv_Q7_1,499.0,true,false,false,20.0,false,0.0,49.82426974321266,6.0616666667
69,pv_Q8_1,1443.0,true,false,false,20.0,false,0.0,49.53834516655564,6.3116666667
69,pv_Q9_1,667.0,true,false,false,20.0,false,0.0,49.459937007937995,1.64
69,pv_V2_1,586.0,true,false,false,20.0,false,0.0,49.589659797635036,1.2316666667
69,pv_V3_1,735.0,true,false,false,20.0,false,0.0,49.5540473840299,1.2716666667
69,pv_V6_1,728.0,true,false,false,20.0,false,0.0,49.57354006948263,1.2716666667
69,wtg_N3_1,3553.0,false,false,false,5.5633333333,false,0.0,0.0,0.0
69,wtg_V4_1,751.0,true,false,false,20.0,false,0.0,49.48462221201856,1.0516666667
70,pv_N3_1,4767.0,false,false,false,1.9916666667,false,0.0,0.0,0.0
70,pv_N5_1,1680.0,true,false,false,20.0,true,10.0416666667,48.801066320093014,13.0466666667
70,pv_Q7_1,613.0,true,false,false,20.0,false,0.0,49.72357942659451,7.3916666667
70,pv_Q8_1,1000.0,true,false,false,20.0,false,0.0,49.5312292158396,7.3116666667
70,pv_Q9_1,704.0,true,false,false,20.0,false,0.0,49.15483486692633,7.8883333333
70,pv_V2_1,1083.0,true,false,false,20.0,false,0.0,49.36262735996331,1.4016666667
70,pv_V3_1,551.0,true,false,false,20.0,false,0.0,49.558924890902325,1.3716666667
70,pv_V5_1,496.0,true,false,false,20.0,false,0.0,49.742043674277916,1.5416666667
70,wtg_N3_1,1982.0,true,false,false,20.0,false,0.0,49.16290106249665,1.5116666667
70,wtg_V4_1,687.0,true,false,false,20.0,false,0.0,49.43894763205435,1.1816666667
71,pv_N3_1,6607.0,false,false,false,1.485,false,0.0,0.0,0.0
71,pv_N5_1,1550.0,true,false,false,20.0,false,0.0,49.02818571508597,1.3116666667
71,pv_Q7_1,511.0,true,false,false,20.0,false,0.0,49.799234795894364,7.9016666667
71,pv_Q8_1,1474.0,true,false,false,20.0,false,0.0,49.46461799902286,7.8316666667
71,pv_Q9_1,684.0,true,false,false,20.0,false,0.0,49.37846101892774,8.4133333333
71,pv_V1_1,502.0,true,false,false,20.0,false,0.0,49.77668340164056,1.3116666667
71,pv_V2_1,840.0,true,false,false,20.0,false,0.0,49.568457493295895,1.1916666667
71,pv_V3_1,985.0,true,false,false,20.0,false,0.0,49.545670751713935,1.2216666667
71,pv_V5_1,411.0,true,false,false,20.0,false,0.0,49.810953703022456,1.3216666667
71,wtg_V4_1,903.0,true,false,false,20.0,false,0.0,49.51623058039147,0.9616666667
72,gen_1149,412.0,true,false,false,20.0,false,0.0,49.857964204372955,1.3616666667
72,pv_N3_1,5151.0,false,false,false,4.6466666667,false,0.0,0.0,0.0
72,pv_N5_1,1299.0,true,false,false,20.0,false,0.0,49.476504460382955,1.2616666667
72,pv_Q7_1,516.0,true,false,false,20.0,false,0.0,49.86849946467528,1.4016666667
72,pv_Q8_1,1450.0,true,false,false,20.0,false,0.0,49.68307050505255,7.9516666667
72,pv_Q9_1,685.0,true,false,false,20.0,false,0.0,49.63342992607283,1.3116666667
72,pv_V1_1,464.0,true,false,false,20.0,false,0.0,49.82812837848895,1.1916666667
72,pv_V3_1,1011.0,true,false,false,20.0,false,0.0,49.645547154429984,1.1316666667
72,wtg_N3_1,646.0,true,false,false,20.0,false,0.0,49.63927899146715,1.1716666667
72,wtg_V4_1,734.0,true,false,false,20.0,false,0.0,49.653201543954665,0.8616666667
73,pv_N3_1,5473.0,false,false,false,3.7983333333,false,0.0,0.0,0.0
73,pv_N5_1,1504.0,true,false,false,20.0,false,0.0,49.44941783455718,1.2516666667
73,pv_Q7_1,501.0,true,false,false,20.0,false,0.0,49.865165297072124,1.3916666667
73,pv_Q8_1,1404.0,true,false,false,20.0,false,0.0,49.68972142861503,1.3616666667
73,pv_Q9_1,665.0,true,false,false,20.0,false,0.0,49.60543590937618,1.3183333333
73,pv_V1_1,454.0,true,false,false,20.0,false,0.0,49.866756237372485,1.4116666667
73,pv_V3_1,669.0,true,false,false,20.0,false,0.0,49.81033700118018,1.3616666667
73,pv_V5_1,501.0,true,false,false,20.0,false,0.0,49.862938787877475,1.4116666667
73,wtg_N3_1,924.0,true,false,false,20.0,false,0.0,49.593917397774575,1.1916666667
73,wtg_V4_1,1006.0,true,false,false,20.0,false,0.0,49.719836747552,1.2616666667
74,pv_N3_1,5705.0,false,false,false,3.5516666667,false,0.0,0.0,0.0
74,pv_N5_1,2125.0,true,false,false,20.0,false,0.0,49.2794434705778,1.2616666667
74,pv_Q7_1,518.0,true,false,false,20.0,false,0.0,49.86601166573385,1.3916666667
74,pv_Q8_1,1452.0,true,false,false,20.0,false,0.0,49.68416544853261,8.0616666667
74,pv_Q9_1,701.0,true,false,false,20.0,false,0.0,49.61325186804358,1.3
74,pv_V1_1,485.0,true,false,false,20.0,false,0.0,49.85995446932902,1.4116666667
74,pv_V3_1,575.0,true,false,false,20.0,false,0.0,49.82425333082943,1.3616666667
74,wtg_N3_1,738.0,true,false,false,20.0,false,0.0,49.680376510380206,1.1816666667
74,wtg_V3_1,890.0,true,false,false,20.0,false,0.0,49.72846017260773,1.2316666667
74,wtg_V4_1,775.0,true,false,false,20.0,false,0.0,49.76192278679334,1.2616666667
75,pv_N3_1,4795.0,true,false,false,20.0,false,0.0,48.616754812225984,2.1216666667
75,pv_N5_1,1308.0,true,false,false,20.0,false,0.0,49.43618476209012,1.8216666667
75,pv_Q7_1,495.0,true,false,false,20.0,false,0.0,49.82925287433207,9.4716666667
75,pv_Q9_1,668.0,true,false,false,20.0,false,0.0,49.70313963446494,8.25
75,pv_V1_1,475.0,true,false,false,20.0,false,0.0,49.81686542747616,1.6916666667
75,pv_V3_1,714.0,true,false,false,20.0,false,0.0,49.7313777198323,1.6216666667
75,wtg_N3_1,1485.0,true,false,false,20.0,false,0.0,49.23993233376988,2.0616666667
75,wtg_Q8_1,1428.0,true,false,false,20.0,false,0.0,49.59157480790577,1.4616666667
75,wtg_V3_1,737.0,true,false,false,20.0,false,0.0,49.67765749284097,1.4516666667
75,wtg_V4_1,650.0,true,false,false,20.0,false,0.0,49.71634182628188,1.4816666667
76,pv_N3_1,2954.0,true,false,true,20.0,true,9.7683333333,44.16100626420393,14.655
76,pv_N5_1,1251.0,true,false,false,20.0,false,0.0,49.42848035043681,1.9916666667
76,pv_N6_1,664.0,true,false,false,20.0,false,0.0,49.68417610728737,7.0216666667
76,pv_Q9_1,703.0,true,false,false,20.0,false,0.0,49.56555268242071,7.195
76,pv_V3_1,715.0,true,false,false,20.0,false,0.0,49.64272599593084,1.9716666667
76,wtg_N3_1,3412.0,true,false,false,20.0,false,0.0,48.549497151842566,2.2216666667
76,wtg_N5_1,620.0,true,false,false,20.0,false,0.0,49.66851602958708,1.6916666667
76,wtg_Q8_1,1480.0,true,false,false,20.0,false,0.0,49.428712008235514,7.1316666667
76,wtg_V3_1,673.0,true,false,false,20.0,false,0.0,49.59955290607602,1.7416666667
76,wtg_V4_1,564.0,true,false,false,20.0,false,0.0,49.66363715224919,1.7516666667
77,pv_N3_1,3631.0,true,false,false,20.0,false,0.0,48.8185788869752,2.0816666667
77,pv_N6_1,1010.0,true,false,false,20.0,false,0.0,49.55898791643143,1.6616666667
77,pv_Q7_1,539.0,true,false,false,20.0,false,0.0,49.82307159386184,9.4516666667
77,pv_Q9_1,711.0,true,false,false,20.0,false,0.0,49.52717862400961,10.5133333333
77,pv_V3_1,1274.0,true,false,false,20.0,false,0.0,49.43877357684061,1.6116666667
77,wtg_N3_1,2679.0,false,false,false,8.3716666667,false,0.0,0.0,0.0
77,wtg_N5_1,1053.0,true,false,false,20.0,false,0.0,49.44304673206403,1.5016666667
77,wtg_Q8_1,1495.0,true,false,false,20.0,false,0.0,49.54429318786555,8.6616666667
77,wtg_V4_1,936.0,true,false,false,20.0,false,0.0,49.48412554919346,1.4216666667
77,wtg_V5_1,464.0,true,false,false,20.0,false,0.0,49.60958800796138,1.4716666667
78,pv_N3_1,2749.0,false,false,false,9.6016666667,false,0.0,0.0,0.0
78,pv_N6_1,566.0,true,false,false,20.0,false,0.0,49.70324607851836,1.7516666667
78,pv_Q7_1,552.0,true,false,false,20.0,false,0.0,49.81387964132128,8.0116666667
78,pv_Q9_1,729.0,true,false,false,20.0,false,0.0,49.50687826837501,7.2266666667
78,pv_V1_1,476.0,true,false,false,20.0,false,0.0,49.75249424007192,1.7616666667
78,pv_V3_1,1207.0,true,false,false,20.0,false,0.0,49.40110942691896,1.7416666667
78,wtg_N3_1,3684.0,true,false,false,20.0,false,0.0,48.701000193364344,1.8916666667
78,wtg_N5_1,1441.0,true,false,false,20.0,false,0.0,49.32274525118787,1.7116666667
78,wtg_Q8_1,1524.0,true,false,false,20.0,false,0.0,49.52108222180732,7.0116666667
78,wtg_V4_1,864.0,true,false,false,20.0,false,0.0,49.4612584955373,1.5116666667
79,pv_N3_1,4149.0,true,false,false,20.0,false,0.0,48.97652650217073,1.9716666667
79,pv_N6_1,977.0,true,false,false,20.0,false,0.0,49.617744376940834,1.5316666667
79,pv_Q7_1,658.0,true,false,false,20.0,false,0.0,49.81261220066334,10.7416666667
79,pv_Q9_1,850.0,true,false,false,20.0,false,0.0,49.697041399154614,9.0133333333
79,pv_V3_1,1174.0,true,false,false,20.0,false,0.0,49.5716431608492,1.4716666667
79,pv_V5_1,492.0,true,false,false,20.0,false,0.0,49.812725434202,1.5216666667
79,wtg_N3_1,2317.0,true,false,false,20.0,false,0.0,49.09436654248276,7.7616666667
79,wtg_N5_1,1259.0,true,false,false,20.0,false,0.0,49.40574856668547,1.5716666667
79,wtg_Q8_1,1790.0,true,false,false,20.0,false,0.0,49.58306894854678,15.5216666667
79,wtg_V4_1,862.0,true,false,false,20.0,false,0.0,49.60545853878791,1.2816666667
80,pv_N3_1,3779.0,true,false,false,20.0,true,11.9616666667,47.71780059745572,17.89
80,pv_N6_1,1055.0,true,false,false,20.0,false,0.0,49.49650546282502,2.0016666667
80,pv_Q4_1,481.0,true,false,false,20.0,false,0.0,49.79694239159898,8.3816666667
80,pv_Q7_1,868.0,true,false,false,20.0,false,0.0,49.650476525090745,11.6616666667
80,pv_Q9_1,531.0,true,false,false,20.0,false,0.0,49.617141211628706,7.7083333333
80,pv_V3_1,741.0,true,false,false,20.0,false,0.0,49.61235652763167,1.7616666667
80,wtg_N3_1,2698.0,true,false,false,20.0,false,0.0,49.03582712821904,1.9316666667
80,wtg_N5_1,896.0,true,false,false,20.0,false,0.0,49.3745659475363,1.9816666667
80,wtg_Q8_1,2289.0,true,false,false,20.0,false,0.0,49.24446681817686,9.7616666667
80,wtg_V4_1,1298.0,true,false,false,20.0,false,0.0,49.32625568757894,1.6316666667
81,pv_N3_1,5115.0,false,false,false,18.9533333333,false,0.0,0.0,0.0
81,pv_N6_1,1299.0,true,false,false,20.0,false,0.0,49.4708015572793,1.7816666667
81,pv_Q4_1,546.0,true,false,false,20.0,false,0.0,49.81114819082656,10.0716666667
81,pv_Q9_1,638.0,true,false,false,20.0,false,0.0,49.65696536151164,8.9783333333
81,pv_V3_1,857.0,true,false,false,20.0,false,0.0,49.587768002801894,1.6416666667
81,wtg_N3_1,1478.0,true,false,false,20.0,false,0.0,49.05874458925968,7.9816666667
81,wtg_N5_1,832.0,true,false,false,20.0,false,0.0,49.52230828610048,1.5616666667
81,wtg_Q7_1,1061.0,true,false,false,20.0,false,0.0,49.69894836174162,11.5916666667
81,wtg_Q8_1,2786.0,true,false,false,20.0,true,4.8783333333,48.69845629081405,11.03
81,wtg_V4_1,1285.0,true,false,false,20.0,false,0.0,49.3610123874134,1.4916666667
82,conv_3550_Q6,513.0,true,false,false,20.0,false,0.0,49.87458395534687,12.1816666667
82,pv_N3_1,3386.0,true,false,false,20.0,true,13.9083333333,48.49979196696848,18.005
82,pv_N5_1,3258.0,false,false,false,7.4316666667,false,0.0,0.0,0.0
82,pv_N6_1,468.0,true,false,false,20.0,false,0.0,49.740887737793635,1.6416666667
82,pv_Q9_1,1354.0,true,false,false,20.0,false,0.0,49.49328011494786,10.4266666667
82,pv_V3_1,748.0,true,false,false,20.0,false,0.0,49.66295182592103,1.7616666667
82,wtg_N3_1,1278.0,true,false,false,20.0,false,0.0,49.57778922217723,7.3416666667
82,wtg_Q7_1,1244.0,true,false,false,20.0,false,0.0,49.66140668614475,11.3816666667
82,wtg_Q8_1,3420.0,true,false,false,20.0,true,8.5716666667,48.79568530807721,16.19
82,wtg_V4_1,914.0,true,false,false,20.0,false,0.0,49.55813065985593,1.6316666667
83,gen_1082_6,829.0,true,false,false,20.0,true,14.9583333333,48.254454417972674,20.0
83,pv_N3_1,998.0,true,false,false,20.0,true,14.9466666667,48.06230628471266,20.0
83,pv_N5_1,1519.0,true,false,true,20.0,true,6.2883333333,46.50130451507304,11.0433333333
83,pv_N6_1,1114.0,true,false,true,20.0,true,9.5116666667,47.046403189421746,14.865
83,pv_Q7_1,865.0,true,false,false,20.0,false,0.0,49.61628156852422,13.6816666667
83,pv_Q9_1,1510.0,true,false,false,20.0,false,0.0,49.28544104570674,13.9383333333
83,wtg_N5_1,1458.0,true,false,true,20.0,true,6.1483333333,46.395954193232924,10.5783333333
83,wtg_Q7_1,1251.0,true,false,false,20.0,false,0.0,49.45480017025437,13.5516666667
83,wtg_Q8_1,3684.0,true,false,true,20.0,false,0.0,47.08667368244503,10.57
83,wtg_V4_1,1120.0,true,false,true,20.0,true,10.8183333333,46.85186302672862,15.5933333333
84,conv_3550_Q6,1372.0,true,false,false,20.0,false,0.0,49.45795578757924,15.3516666667
84,gen_1081_5,835.0,true,false,false,20.0,false,0.0,49.46416151915079,8.6216666667
84,pv_N3_1,861.0,true,false,false,20.0,false,0.0,49.675913316365374,10.8916666667
84,wtg_N5_1,2312.0,true,false,false,20.0,false,0.0,48.36890658348689,2.9516666667
84,wtg_Q7_1,1048.0,true,false,false,20.0,false,0.0,49.51536468552321,14.8316666667
84,wtg_Q8_1,3848.0,true,false,false,20.0,true,6.645,48.448842802990164,4.0983333333
84,wtg_Q9_1,1792.0,true,false,false,20.0,false,0.0,49.12147632355505,9.4016666667
84,wtg_V3_1,1105.0,true,false,false,20.0,false,0.0,49.256558966244526,2.5316666667
84,wtg_V4_1,950.0,true,false,false,20.0,false,0.0,49.387789684773324,2.4816666667
84,wtg_V5_1,965.0,true,false,false,20.0,false,0.0,49.246213192578395,2.6416666667
85,conv_3550_Q6,1374.0,true,false,false,20.0,false,0.0,49.76140757234669,7.2416666667
85,gen_1002_1,848.0,true,false,false,20.0,false,0.0,49.821506724513995,8.5116666667
85,gen_1003_2,911.0,true,false,false,20.0,false,0.0,49.80705682955772,8.5316666667
85,wtg_N5_1,2432.0,true,false,false,20.0,false,0.0,49.46175571524496,7.1316666667
85,wtg_Q7_1,1072.0,true,false,false,20.0,false,0.0,49.80422263247291,7.5616666667
85,wtg_Q8_1,3850.0,true,false,false,20.0,true,1.8916666667,48.577693910691956,12.11
85,wtg_Q9_1,1707.0,true,false,false,20.0,false,0.0,49.6290027392844,1.6216666667
85,wtg_V3_1,1647.0,true,false,false,20.0,false,0.0,49.525657603332874,2.1016666667
85,wtg_V4_1,1327.0,true,false,false,20.0,false,0.0,49.624995548907464,2.0516666667
85,wtg_V5_1,877.0,true,false,false,20.0,false,0.0,49.681667604101676,2.0216666667
86,conv_1011_N2_1,861.0,true,false,false,20.0,false,0.0,49.82256095665606,7.6516666667
86,conv_3550_Q6,1373.0,true,false,false,20.0,false,0.0,49.76671449442842,7.3316666667
86,gen_1003_2,911.0,true,false,false,20.0,false,0.0,49.811827141362464,8.6416666667
86,wtg_N5_1,2467.0,true,false,false,20.0,false,0.0,49.45700293653651,7.0616666667
86,wtg_Q7_1,1038.0,true,false,false,20.0,false,0.0,49.8585236130477,7.9616666667
86,wtg_Q8_1,3817.0,true,false,false,20.0,true,2.3983333333,48.601144041879934,12.2533333333
86,wtg_Q9_1,2132.0,true,false,false,20.0,false,0.0,49.56960081420087,1.6483333333
86,wtg_V3_1,1638.0,true,false,false,20.0,false,0.0,49.51327940331042,2.0416666667
86,wtg_V4_1,1493.0,true,false,false,20.0,false,0.0,49.56920943762555,2.0316666667
86,wtg_V5_1,895.0,true,false,false,20.0,false,0.0,49.69081325413135,1.9716666667
87,conv_3550_Q6,1370.0,true,false,false,20.0,false,0.0,49.83071982803465,14.6516666667
87,gen_1005_4,915.0,true,false,false,20.0,false,0.0,49.77970667488,8.7916666667
87,wtg_N5_1,2691.0,true,false,false,20.0,false,0.0,49.142924101848095,2.1116666667
87,wtg_Q7_1,989.0,true,false,false,20.0,false,0.0,49.87090163963603,9.6216666667
87,wtg_Q8_1,3447.0,true,true,false,20.0,true,6.0183333333,48.87378638399163,14.5883333333
87,wtg_Q9_1,2306.0,true,false,false,20.0,false,0.0,49.57366197491241,14.0783333333
87,wtg_V3_1,1188.0,true,false,false,20.0,false,0.0,49.61643561162342,2.0516666667
87,wtg_V4_1,949.0,true,false,false,20.0,false,0.0,49.69208503821873,2.0016666667
87,wtg_V5_1,932.0,true,false,false,20.0,false,0.0,49.63960950782589,2.0616666667
87,wtg_V6_1,964.0,true,false,false,20.0,false,0.0,49.691675672985085,7.6016666667
88,conv_3550_Q6,1373.0,true,false,false,20.0,false,0.0,49.732651856157716,7.6516666667
88,gen_1003_2,911.0,true,false,false,20.0,false,0.0,49.79871986938769,8.4216666667
88,gen_1004_3,914.0,true,false,false,20.0,false,0.0,49.80961609201774,8.8016666667
88,gen_1005_4,915.0,true,false,false,20.0,false,0.0,49.80905277146579,8.8116666667
88,wtg_N5_1,2781.0,true,false,false,20.0,false,0.0,49.230102294120606,2.0816666667
88,wtg_Q8_1,3817.0,true,true,false,20.0,true,2.9716666667,48.37450147489359,8.1183333333
88,wtg_Q9_1,2363.0,true,false,false,20.0,false,0.0,49.48555729634138,1.845
88,wtg_V3_1,1577.0,true,false,false,20.0,false,0.0,49.54184165541179,2.0016666667
88,wtg_V4_1,1407.0,true,false,false,20.0,false,0.0,49.59964014765735,1.9816666667
88,wtg_V5_1,884.0,true,false,false,20.0,false,0.0,49.679929206513265,7.6916666667
89,conv_3550_Q6,1373.0,true,false,false,20.0,false,0.0,49.716462555903476,7.5616666667
89,gen_1003_2,911.0,true,false,false,20.0,false,0.0,49.81039044673358,8.6016666667
89,gen_1004_3,914.0,true,false,false,20.0,false,0.0,49.816603626053116,8.8216666667
89,gen_1005_4,915.0,true,false,false,20.0,false,0.0,49.81581847728067,8.8216666667
89,wtg_N5_1,2683.0,true,false,false,20.0,false,0.0,49.34246426485179,2.0816666667
89,wtg_Q8_1,3825.0,true,false,false,20.0,true,3.5266666667,48.471721200328716,9.0416666667
89,wtg_Q9_1,2398.0,true,false,false,20.0,false,0.0,49.44701964791937,1.8716666667
89,wtg_S3_1,863.0,true,false,false,20.0,false,0.0,49.79085432875548,8.6216666667
89,wtg_V3_1,1711.0,true,false,false,20.0,false,0.0,49.530284111807944,2.0016666667
89,wtg_V4_1,1328.0,true,false,false,20.0,false,0.0,49.62714857368732,1.9416666667
90,conv_1011_N2_1,860.0,true,false,false,20.0,false,0.0,49.82780804975293,7.6416666667
90,conv_3550_Q6,1373.0,true,false,false,20.0,true,16.9016666667,49.30009392144585,18.6883333333
90,gen_1003_2,911.0,true,false,false,20.0,false,0.0,49.81878822792279,8.3116666667
90,gen_1004_3,914.0,true,false,false,20.0,false,0.0,49.81245366820228,8.0816666667
90,gen_1005_4,915.0,true,false,false,20.0,false,0.0,49.81142991837582,8.0316666667
90,wtg_N5_1,2588.0,true,false,false,20.0,true,4.0833333333,48.56606605430658,17.97
90,wtg_Q8_1,3834.0,true,false,false,20.0,true,4.615,48.445077739995995,9.9266666667
90,wtg_Q9_1,2314.0,true,false,false,20.0,true,11.175,48.86374694789872,13.3733333333
90,wtg_S3_1,1888.0,true,false,false,20.0,false,0.0,49.62017675466983,8.6066666667
90,wtg_V5_1,920.0,true,false,false,20.0,true,6.56,49.334301871122285,7.5816666667
91,conv_3550_Q6,1373.0,true,false,false,20.0,false,0.0,49.725689244588324,7.6116666667
91,gen_1003_2,911.0,true,false,false,20.0,false,0.0,49.81509578383259,8.7416666667
91,gen_1004_3,914.0,true,false,false,20.0,false,0.0,49.81704452419366,8.8016666667
91,gen_1005_4,915.0,true,false,false,20.0,false,0.0,49.8160058338349,8.8016666667
91,gen_3295_1,946.0,true,false,false,20.0,false,0.0,49.77441771613273,7.3716666667
91,wtg_N5_1,2657.0,true,false,false,20.0,true,19.7283333333,49.4065974202334,2.0716666667
91,wtg_Q8_1,3829.0,true,false,false,20.0,true,4.625,48.34664278791729,9.83
91,wtg_Q9_1,2255.0,false,true,false,20.0,true,16.4883333333,49.4837984673066,1.975
91,wtg_V3_1,1750.0,true,false,false,20.0,false,0.0,49.48007648777816,2.0316666667
91,wtg_V4_1,928.0,true,false,false,20.0,false,0.0,49.68033059668354,1.8516666667
92,conv_1011_N2_1,858.0,true,false,false,20.0,false,0.0,49.808843979402376,8.5616666667
92,conv_1011_N2_2,858.0,true,false,false,20.0,false,0.0,49.808843979402376,8.5616666667
92,conv_3550_Q6,1373.0,true,false,false,20.0,false,0.0,49.70364639106779,7.7016666667
92,gen_1002_1,848.0,true,false,false,20.0,false,0.0,49.797831245746075,9.6116666667
92,gen_1003_2,911.0,true,false,false,20.0,false,0.0,49.78176667252629,9.6316666667
92,wtg_N5_1,2641.0,true,false,false,20.0,false,0.0,49.31792238249691,2.1216666667
92,wtg_Q8_1,3832.0,true,true,false,20.0,true,2.965,48.20521671650436,7.6116666667
92,wtg_Q9_1,1986.0,true,false,false,20.0,false,0.0,49.52640343601573,1.875
92,wtg_V3_1,1457.0,true,false,false,20.0,false,0.0,49.47648035630932,2.1016666667
92,wtg_V4_1,892.0,true,false,false,20.0,false,0.0,49.64847716889621,1.9516666667
93,conv_3550_Q6,1372.0,true,false,false,20.0,false,0.0,49.75992372072679,13.5616666667
93,gen_1002_1,848.0,true,false,false,20.0,false,0.0,49.749876781978216,8.9016666667
93,gen_1003_2,911.0,true,false,false,20.0,false,0.0,49.72915869682743,9.4416666667
93,gen_1081_5,835.0,true,false,false,20.0,false,0.0,49.736969578047244,8.6216666667
93,gen_1082_6,829.0,true,false,false,20.0,false,0.0,49.73938923619695,8.5916666667
93,wtg_N5_1,2489.0,true,false,false,20.0,false,0.0,49.10862702854886,7.9916666667
93,wtg_Q1_1,862.0,true,false,false,20.0,false,0.0,49.768958782068616,12.9216666667
93,wtg_Q8_1,3836.0,true,false,false,20.0,true,1.0466666667,48.38066717619192,10.7683333333
93,wtg_Q9_1,1594.0,false,true,false,20.0,true,10.9983333333,49.68339538662545,1.7783333333
93,wtg_V3_1,1313.0,true,false,false,20.0,false,0.0,49.42007360115199,2.1516666667
94,conv_3550_Q6,1372.0,true,false,false,20.0,false,0.0,49.757503280151504,13.6416666667
94,gen_1002_1,848.0,true,false,false,20.0,false,0.0,49.7380328514418,9.4516666667
94,gen_1003_2,911.0,true,false,false,20.0,false,0.0,49.71353806288544,9.5616666667
94,gen_1081_5,835.0,true,false,false,20.0,false,0.0,49.73181927089044,8.9316666667
94,wtg_N5_1,2548.0,true,false,false,20.0,false,0.0,49.03050408214361,2.2116666667
94,wtg_Q1_1,894.0,true,false,false,20.0,false,0.0,49.76048627137889,13.0516666667
94,wtg_Q8_1,3846.0,true,false,false,20.0,true,0.7416666667,48.3613575238327,10.2583333333
94,wtg_Q9_1,1346.0,false,true,false,20.0,true,14.8383333333,49.72393163299506,1.7383333333
94,wtg_V3_1,1312.0,true,false,false,20.0,false,0.0,49.41414629577574,2.1916666667
94,wtg_V4_1,926.0,true,false,false,20.0,false,0.0,49.5749994691393,2.0816666667
95,conv_3550_Q6,1207.0,true,false,false,20.0,false,0.0,49.75385849614511,13.5316666667
95,gen_1002_1,848.0,true,false,false,20.0,false,0.0,49.70336450182952,9.5216666667
